id_usuario,horas_ouvidas_rock,horas_ouvidas_samba,horas_ouvidas_pop,horas_ouvidas_rap
8956,8,14,20,44
8957,38,37,16,4
8958,10,39,45,46
8959,49,37,18,42
8960,37,42,27,10
8961,14,46,10,40
8962,16,8,18,5
8963,24,36,28,27
8964,26,18,14,15
8965,39,12,37,40
8966,20,19,19,2
8967,15,22,13,50
8968,5,41,9,18
8969,28,7,42,8
8970,29,43,31,41
8971,49,30,9,0
8972,33,21,4,46
8973,40,1,3,5
8974,15,33,36,50
8975,33,24,8,5
8976,31,12,4,39
8977,20,23,4,35
8978,9,22,1,12
8979,37,31,38,42
8980,20,5,43,21
8981,34,35,0,23
8982,16,40,36,14
8983,3,4,42,18
8984,43,25,50,21
8985,4,48,14,47
8986,48,29,37,17
8987,3,24,46,21
8988,15,41,35,45
8989,23,14,34,17
8990,43,41,3,47
8991,36,41,20,10
8992,38,47,15,17
8993,23,46,4,0
8994,23,36,39,7
8995,28,12,25,34
8996,23,44,8,21
8997,7,45,30,16
8998,3,46,46,32
8999,3,41,48,10
9000,7,32,42,49
9001,15,14,45,2
9002,26,38,8,8
9003,43,26,6,42
9004,8,46,9,13
9005,40,15,20,2
9006,30,43,40,29
9007,1,46,37,23
9008,36,44,3,5
9009,21,33,41,17
9010,42,39,37,41
9011,9,1,8,25
9012,22,35,9,19
9013,43,3,2,34
9014,8,16,26,33
9015,39,15,30,6
9016,16,34,28,45
9017,7,33,31,38
9018,30,29,32,41
9019,39,15,25,46
9020,14,28,17,41
9021,24,32,21,1
9022,41,24,21,47
9023,16,22,42,38
9024,20,23,26,17
9025,14,10,14,23
9026,39,35,47,3
9027,14,19,21,13
9028,20,24,22,47
9029,50,3,19,24
9030,35,15,15,2
9031,5,9,9,42
9032,14,29,5,28
9033,21,39,44,0
9034,0,40,47,14
9035,37,16,38,38
9036,8,11,49,10
9037,33,23,9,46
9038,47,3,33,46
9039,49,13,14,49
9040,6,28,26,15
9041,32,27,49,22
9042,28,5,28,7
9043,30,32,31,45
9044,50,11,17,35
9045,0,5,34,24
9046,42,23,11,33
9047,18,29,36,49
9048,33,1,33,14
9049,15,41,46,13
9050,15,33,20,48
9051,50,16,8,44
9052,14,21,21,5
9053,23,29,16,49
9054,32,3,44,34
9055,41,9,43,31
9056,19,12,8,3
9057,27,41,12,32
9058,47,13,24,7
9059,26,48,26,10
9060,47,7,32,36
9061,30,10,25,47
9062,40,1,9,47
9063,29,22,3,35
9064,39,42,32,29
9065,26,26,14,39
9066,14,35,39,33
9067,43,27,3,24
9068,18,20,36,18
9069,9,0,46,44
9070,13,19,45,15
9071,32,4,6,14
9072,24,18,49,27
9073,47,18,13,13
9074,37,44,5,43
9075,13,49,19,24
9076,8,15,25,42
9077,44,28,17,31
9078,21,42,4,20
9079,25,30,12,30
9080,49,4,3,2
9081,7,40,18,3
9082,4,24,13,38
9083,7,1,12,47
9084,1,14,17,20
9085,29,29,23,42
9086,5,25,18,48
9087,0,40,50,46
9088,30,36,33,39
9089,22,10,2,47
9090,15,25,48,8
9091,43,17,9,33
9092,48,32,26,12
9093,32,48,2,6
9094,13,29,3,28
9095,15,45,45,26
9096,42,14,44,2
9097,14,18,5,46
9098,2,36,40,1
9099,28,28,39,22
9100,0,28,30,15
9101,15,35,26,9
9102,19,10,49,40
9103,15,29,38,25
9104,47,3,50,13
9105,17,48,48,2
9106,7,37,43,25
9107,15,12,21,48
9108,12,27,3,2
9109,8,31,27,10
9110,49,3,36,17
9111,45,44,35,22
9112,10,25,40,20
9113,40,36,4,22
9114,24,6,18,4
9115,42,12,41,13
9116,16,37,5,23
9117,8,29,35,45
9118,48,12,45,23
9119,15,11,3,32
9120,36,42,7,34
9121,28,45,45,4
9122,21,8,44,8
9123,49,18,41,25
9124,16,16,38,5
9125,25,14,34,16
9126,24,45,13,16
9127,49,1,42,40
9128,11,14,19,5
9129,18,8,21,33
9130,15,16,3,50
9131,38,36,48,46
9132,47,41,10,45
9133,5,9,25,46
9134,27,44,28,28
9135,36,46,5,5
9136,49,20,26,0
9137,10,42,6,48
9138,22,38,33,4
9139,21,35,25,45
9140,7,34,36,38
9141,27,49,39,31
9142,22,29,50,1
9143,26,17,39,50
9144,45,23,20,15
9145,3,9,29,21
9146,3,27,25,6
9147,32,25,35,45
9148,48,33,49,30
9149,30,4,23,41
9150,45,11,34,2
9151,50,21,32,21
9152,0,18,26,29
9153,44,46,3,9
9154,10,33,4,18
9155,14,49,6,4
9156,37,19,6,22
9157,34,10,7,16
9158,29,33,43,37
9159,8,45,27,13
9160,33,39,8,36
9161,36,41,5,34
9162,17,32,6,7
9163,15,19,2,0
9164,33,42,4,30
9165,10,33,0,30
9166,19,31,29,22
9167,17,15,7,39
9168,7,7,25,35
9169,20,6,46,46
9170,49,31,9,15
9171,12,0,11,48
9172,8,50,3,46
9173,42,18,28,47
9174,25,15,12,0
9175,21,14,34,28
9176,17,42,26,38
9177,42,26,19,25
9178,20,20,44,5
9179,40,2,23,28
9180,42,24,26,32
9181,43,37,30,34
9182,37,2,4,18
9183,6,15,20,3
9184,32,31,17,48
9185,43,48,29,9
9186,29,43,37,20
9187,17,49,30,40
9188,25,45,30,23
9189,13,14,1,41
9190,4,44,31,3
9191,24,31,50,20
9192,42,38,13,10
9193,6,49,6,23
9194,41,48,1,41
9195,32,30,0,47
9196,46,45,28,3
9197,43,31,36,41
9198,15,18,27,14
9199,48,28,45,39
9200,4,27,44,17
9201,9,5,41,46
9202,35,4,9,14
9203,26,42,46,36
9204,36,45,3,16
9205,47,22,46,38
9206,1,2,12,23
9207,8,37,23,22
9208,37,43,1,49
9209,48,13,1,39
9210,39,44,38,33
9211,6,44,38,24
9212,6,35,25,40
9213,20,17,39,14
9214,41,2,23,35
9215,1,9,17,50
9216,0,13,13,20
9217,47,12,6,17
9218,22,23,35,43
9219,18,49,45,45
9220,25,40,25,37
9221,18,16,40,34
9222,14,13,42,47
9223,31,38,25,0
9224,30,40,38,5
9225,42,23,28,2
9226,29,6,32,37
9227,8,49,4,19
9228,2,43,37,32
9229,48,15,46,21
9230,14,18,50,8
9231,29,0,46,45
9232,21,22,36,25
9233,28,19,4,12
9234,47,11,46,35
9235,43,18,21,15
9236,3,14,27,14
9237,44,3,46,22
9238,46,27,10,26
9239,2,9,46,48
9240,35,26,32,12
9241,17,5,9,24
9242,42,15,12,13
9243,28,46,13,30
9244,27,30,22,35
9245,47,20,48,1
9246,36,31,11,29
9247,23,50,11,49
9248,23,34,42,25
9249,5,41,35,46
9250,33,25,27,40
9251,25,50,24,28
9252,17,35,4,24
9253,18,15,48,10
9254,12,21,12,32
9255,38,40,27,34
9256,24,14,34,46
9257,2,31,17,5
9258,4,1,24,23
9259,42,26,2,45
9260,35,4,37,33
9261,22,26,47,28
9262,39,23,20,31
9263,23,1,27,47
9264,12,40,2,2
9265,44,23,22,14
9266,0,38,0,50
9267,46,10,27,25
9268,32,14,18,28
9269,16,37,9,26
9270,4,45,19,11
9271,32,21,47,29
9272,11,28,35,20
9273,48,20,0,25
9274,8,29,6,15
9275,37,39,6,46
9276,3,42,9,5
9277,47,39,33,34
9278,3,40,29,11
9279,18,25,11,37
9280,47,43,47,14
9281,39,42,2,23
9282,20,44,25,31
9283,48,28,41,46
9284,28,27,38,11
9285,33,13,30,21
9286,12,8,11,37
9287,10,43,48,8
9288,33,37,29,6
9289,40,44,40,18
9290,11,17,18,42
9291,7,10,30,29
9292,34,25,10,16
9293,11,36,39,49
9294,50,28,16,14
9295,23,33,10,25
9296,18,29,39,4
9297,25,9,38,26
9298,0,27,12,34
9299,22,41,23,46
9300,6,12,40,26
9301,50,9,40,46
9302,9,0,12,1
9303,23,0,48,28
9304,1,37,34,27
9305,12,21,49,34
9306,18,43,37,29
9307,16,14,20,0
9308,28,2,22,28
9309,14,22,39,48
9310,13,46,34,42
9311,31,39,18,38
9312,34,48,44,6
9313,27,4,8,33
9314,35,29,25,41
9315,19,4,48,31
9316,2,49,3,43
9317,27,40,38,20
9318,26,47,24,27
9319,14,11,44,18
9320,29,45,28,29
9321,8,17,0,26
9322,28,43,5,17
9323,2,41,32,9
9324,11,42,42,23
9325,4,1,33,10
9326,3,35,37,39
9327,46,2,38,17
9328,44,6,23,23
9329,43,24,20,6
9330,25,8,28,40
9331,24,21,22,34
9332,10,29,22,1
9333,29,45,34,38
9334,40,29,16,44
9335,17,38,25,5
9336,4,48,0,15
9337,37,13,31,11
9338,48,25,40,15
9339,26,30,27,25
9340,48,15,37,2
9341,47,16,50,40
9342,13,3,32,49
9343,19,45,0,37
9344,33,45,34,16
9345,34,41,27,11
9346,38,13,8,8
9347,4,15,38,7
9348,45,5,3,12
9349,48,46,41,20
9350,39,35,24,48
9351,24,18,20,32
9352,50,35,38,43
9353,21,2,32,35
9354,23,3,42,10
9355,32,1,32,5
9356,24,20,3,42
9357,22,14,23,42
9358,14,4,33,21
9359,12,16,2,24
9360,2,32,32,16
9361,45,13,25,16
9362,19,20,22,28
9363,7,46,33,1
9364,6,14,0,16
9365,11,25,14,45
9366,41,49,5,33
9367,46,36,17,6
9368,32,17,9,12
9369,31,15,9,45
9370,45,31,20,28
9371,14,1,19,13
9372,37,11,32,39
9373,28,49,34,31
9374,16,6,9,13
9375,39,8,36,41
9376,20,25,44,45
9377,4,36,20,18
9378,11,41,8,0
9379,0,42,19,26
9380,33,46,20,50
9381,19,10,27,18
9382,27,40,20,15
9383,28,13,40,6
9384,47,46,28,10
9385,44,33,13,27
9386,10,34,7,50
9387,0,26,18,29
9388,31,28,0,16
9389,30,50,44,43
9390,15,20,22,42
9391,7,37,34,11
9392,14,15,13,23
9393,49,38,10,28
9394,18,33,15,43
9395,39,21,26,4
9396,42,15,15,14
9397,48,32,24,47
9398,0,18,27,18
9399,44,26,12,8
9400,47,21,33,24
9401,37,34,0,30
9402,30,37,8,8
9403,5,23,24,33
9404,32,30,12,34
9405,41,6,19,25
9406,24,49,29,50
9407,28,24,42,25
9408,14,14,8,39
9409,9,15,14,43
9410,39,36,21,30
9411,4,43,46,7
9412,4,6,24,6
9413,43,11,23,14
9414,11,20,48,20
9415,44,44,8,49
9416,3,0,4,37
9417,6,6,23,39
9418,18,7,32,10
9419,31,48,7,23
9420,42,46,35,26
9421,20,35,32,40
9422,50,7,38,5
9423,28,17,8,37
9424,7,21,4,9
9425,49,26,34,40
9426,45,29,4,44
9427,45,12,40,47
9428,6,3,22,4
9429,43,11,4,35
9430,43,5,36,13
9431,45,28,15,22
9432,27,5,49,18
9433,31,32,21,48
9434,18,1,2,17
9435,40,43,24,30
9436,32,33,42,2
9437,40,12,42,46
9438,44,22,32,11
9439,31,50,28,36
9440,15,44,0,39
9441,24,19,33,41
9442,37,38,3,50
9443,50,4,2,0
9444,12,44,10,11
9445,39,35,42,49
9446,45,41,28,12
9447,47,8,19,27
9448,22,0,13,47
9449,21,0,44,25
9450,46,2,24,42
9451,33,32,26,18
9452,24,5,26,42
9453,29,35,36,37
9454,17,14,43,23
9455,9,25,39,10
9456,30,6,19,28
9457,46,22,35,0
9458,11,21,50,37
9459,25,45,44,36
9460,37,18,32,30
9461,15,35,10,30
9462,38,27,14,42
9463,1,35,8,31
9464,4,39,4,37
9465,0,11,30,21
9466,45,15,49,40
9467,25,44,47,46
9468,22,31,15,26
9469,23,7,18,11
9470,17,10,16,48
9471,13,10,32,26
9472,15,20,31,20
9473,12,41,41,33
9474,35,28,24,25
9475,37,22,10,23
9476,10,43,43,15
9477,36,42,29,31
9478,37,22,7,33
9479,37,24,17,12
9480,0,48,19,49
9481,37,40,23,36
9482,43,19,7,25
9483,25,44,24,24
9484,33,8,42,17
9485,48,34,27,15
9486,25,17,35,1
9487,19,30,3,0
9488,40,46,30,4
9489,4,44,32,14
9490,42,21,34,14
9491,39,38,11,45
9492,17,35,45,12
9493,30,23,30,25
9494,21,0,9,43
9495,32,47,18,23
9496,24,35,37,24
9497,17,24,21,23
9498,45,12,23,34
9499,39,30,40,1
9500,1,6,49,6
9501,23,47,1,19
9502,5,41,30,9
9503,26,45,43,25
9504,27,27,6,37
9505,38,7,39,30
9506,37,17,7,7
9507,47,26,49,14
9508,46,40,34,22
9509,0,12,8,15
9510,22,22,15,9
9511,4,46,20,28
9512,35,38,50,44
9513,6,34,40,38
9514,11,29,34,10
9515,30,7,41,21
9516,15,15,37,15
9517,33,26,22,50
9518,3,19,3,20
9519,40,4,13,13
9520,44,19,37,1
9521,11,5,5,12
9522,37,2,10,29
9523,31,17,10,23
9524,46,1,17,36
9525,47,41,38,37
9526,32,21,31,22
9527,9,29,15,37
9528,11,5,30,49
9529,7,30,15,10
9530,48,24,13,9
9531,6,38,5,38
9532,44,31,33,20
9533,23,9,28,30
9534,45,49,46,29
9535,4,2,41,42
9536,26,37,28,16
9537,35,0,29,19
9538,42,2,13,7
9539,46,10,8,17
9540,48,29,7,38
9541,44,23,11,33
9542,0,49,13,46
9543,30,24,32,2
9544,15,4,21,12
9545,14,0,8,43
9546,7,47,14,26
9547,28,28,33,22
9548,2,26,8,24
9549,20,27,8,8
9550,23,3,17,48
9551,45,12,22,1
9552,4,35,38,28
9553,28,6,46,38
9554,1,18,41,39
9555,32,11,9,39
9556,4,49,33,50
9557,49,29,26,18
9558,9,43,30,41
9559,47,46,17,28
9560,32,46,28,14
9561,44,41,31,10
9562,49,20,23,16
9563,34,17,4,49
9564,40,24,21,47
9565,32,5,30,46
9566,22,34,21,22
9567,34,14,34,5
9568,49,12,27,48
9569,5,1,33,5
9570,16,5,23,24
9571,23,35,0,46
9572,42,42,3,18
9573,33,24,17,44
9574,16,48,36,22
9575,20,6,46,9
9576,17,14,31,15
9577,19,15,43,9
9578,25,33,5,40
9579,45,17,25,11
9580,16,15,37,17
9581,20,40,36,41
9582,17,26,38,34
9583,29,45,25,11
9584,1,12,32,28
9585,15,10,19,23
9586,40,7,17,3
9587,27,43,22,48
9588,36,8,25,47
9589,48,12,12,32
9590,0,49,37,49
9591,29,43,10,34
9592,43,41,28,34
9593,36,22,29,44
9594,14,13,18,25
9595,42,29,35,24
9596,40,19,40,41
9597,4,18,47,20
9598,13,13,10,0
9599,4,2,29,46
9600,25,13,15,15
9601,23,9,9,33
9602,15,7,17,31
9603,36,29,35,20
9604,35,24,35,35
9605,17,32,47,39
9606,1,13,17,39
9607,8,41,46,12
9608,47,14,4,43
9609,7,10,29,25
9610,37,39,2,23
9611,22,29,48,37
9612,45,1,47,7
9613,18,1,32,28
9614,44,40,31,38
9615,34,7,30,23
9616,50,19,25,0
9617,1,22,12,47
9618,23,1,44,13
9619,49,34,36,30
9620,18,9,8,14
9621,35,15,17,4
9622,50,11,12,6
9623,6,27,15,25
9624,31,10,9,0
9625,19,29,10,32
9626,9,0,32,12
9627,19,19,27,45
9628,32,50,25,35
9629,16,32,15,17
9630,10,33,40,16
9631,40,4,21,27
9632,2,15,16,38
9633,45,37,21,31
9634,21,32,19,1
9635,9,46,3,21
9636,12,4,48,7
9637,34,30,48,25
9638,1,49,36,38
9639,44,27,16,24
9640,28,28,31,11
9641,3,26,44,19
9642,20,22,30,24
9643,27,7,16,46
9644,30,26,27,28
9645,46,4,6,18
9646,46,50,1,0
9647,7,6,44,16
9648,49,49,47,30
9649,32,35,11,28
9650,28,7,2,37
9651,1,40,36,5
9652,8,23,24,18
9653,34,10,30,32
9654,1,16,25,0
9655,15,32,3,1
9656,16,30,44,36
9657,31,10,29,42
9658,40,50,34,46
9659,39,22,6,18
9660,12,6,33,5
9661,32,46,39,46
9662,8,23,41,10
9663,24,48,27,10
9664,23,45,48,6
9665,38,13,3,29
9666,0,40,18,6
9667,49,28,20,3
9668,49,26,12,11
9669,25,33,38,41
9670,49,17,40,7
9671,17,37,15,34
9672,38,11,46,0
9673,26,24,33,13
9674,30,34,44,9
9675,40,45,15,24
9676,36,50,11,21
9677,31,1,49,10
9678,16,10,24,27
9679,41,13,16,47
9680,17,45,36,20
9681,36,45,9,41
9682,25,13,32,39
9683,24,19,4,10
9684,1,15,39,14
9685,11,38,30,30
9686,1,15,25,50
9687,18,22,47,42
9688,39,50,28,19
9689,40,19,40,21
9690,46,17,0,22
9691,18,20,12,3
9692,39,38,42,17
9693,27,48,46,38
9694,38,18,27,3
9695,14,50,26,3
9696,37,34,13,7
9697,38,1,20,44
9698,48,48,36,3
9699,40,42,32,7
9700,0,19,45,46
9701,7,13,1,23
9702,30,5,30,6
9703,6,31,26,6
9704,17,29,13,6
9705,43,39,45,27
9706,32,48,18,16
9707,18,35,5,16
9708,28,35,16,38
9709,21,38,41,14
9710,45,21,41,4
9711,3,39,9,35
9712,39,26,8,8
9713,10,32,2,26
9714,6,37,9,41
9715,4,25,17,12
9716,17,38,17,34
9717,8,17,4,8
9718,22,36,46,13
9719,1,38,27,0
9720,41,11,14,24
9721,36,15,6,33
9722,46,7,36,9
9723,21,32,9,22
9724,21,41,50,47
9725,40,25,44,4
9726,32,29,43,3
9727,7,24,49,7
9728,4,44,32,0
9729,9,46,24,44
9730,16,25,45,34
9731,7,45,23,41
9732,13,49,13,21
9733,46,47,46,40
9734,16,14,28,7
9735,14,0,2,41
9736,14,8,29,23
9737,49,9,20,14
9738,36,17,41,9
9739,32,19,15,36
9740,6,27,29,35
9741,33,48,34,11
9742,18,0,40,38
9743,46,49,30,15
9744,29,43,25,24
9745,42,38,26,7
9746,26,21,15,18
9747,3,48,18,38
9748,12,0,45,24
9749,13,41,29,3
9750,27,4,33,37
9751,46,13,28,10
9752,11,30,42,11
9753,13,11,1,44
9754,12,34,48,1
9755,6,42,36,44
9756,7,3,23,38
9757,14,27,9,22
9758,35,4,46,3
9759,21,29,0,25
9760,27,28,19,16
9761,49,47,2,5
9762,25,48,6,9
9763,15,25,0,23
9764,15,26,21,19
9765,0,22,0,46
9766,44,40,47,39
9767,8,40,20,22
9768,20,40,44,13
9769,20,24,48,2
9770,11,1,0,8
9771,46,7,42,8
9772,21,24,35,26
9773,13,3,40,10
9774,9,5,50,49
9775,27,15,39,11
9776,31,25,39,16
9777,6,32,50,40
9778,43,31,2,7
9779,40,13,23,3
9780,43,37,22,31
9781,49,49,11,46
9782,4,43,22,20
9783,10,6,5,25
9784,9,9,5,5
9785,23,12,19,49
9786,30,12,37,24
9787,35,9,12,24
9788,0,47,15,3
9789,39,45,23,23
9790,41,32,6,22
9791,42,33,42,33
9792,6,50,49,19
9793,1,24,10,26
9794,13,18,8,47
9795,31,14,7,8
9796,10,49,34,29
9797,12,44,45,17
9798,8,21,48,16
9799,14,22,42,35
9800,43,37,40,48
9801,16,47,27,34
9802,1,21,22,31
9803,46,12,6,50
9804,39,45,16,30
9805,7,35,43,18
9806,43,24,38,44
9807,1,6,43,18
9808,34,30,40,11
9809,25,28,18,11
9810,29,12,36,42
9811,38,5,6,19
9812,4,7,16,25
9813,42,4,10,32
9814,30,11,45,28
9815,46,16,21,16
9816,9,24,8,24
9817,43,11,32,45
9818,34,8,33,27
9819,45,35,18,6
9820,36,29,29,23
9821,35,11,2,8
9822,11,21,24,4
9823,12,24,13,22
9824,5,13,5,36
9825,42,31,37,35
9826,5,12,47,34
9827,49,44,19,20
9828,12,7,39,25
9829,26,46,25,2
9830,45,40,8,19
9831,3,33,47,42
9832,27,11,26,20
9833,50,26,10,14
9834,18,19,23,11
9835,37,44,49,41
9836,25,2,32,32
9837,4,37,23,38
9838,7,49,22,47
9839,28,5,42,31
9840,16,7,49,22
9841,35,48,3,50
9842,25,24,0,0
9843,50,28,48,23
9844,43,17,28,49
9845,14,11,16,2
9846,31,21,49,50
9847,4,5,14,13
9848,16,32,20,17
9849,22,19,13,33
9850,8,0,37,8
9851,18,34,0,0
9852,50,21,24,5
9853,23,7,45,38
9854,43,6,49,41
9855,23,48,34,47
9856,49,31,0,2
9857,19,36,49,19
9858,13,6,30,26
9859,38,9,20,29
9860,42,9,44,20
9861,6,13,46,46
9862,10,23,43,27
9863,23,14,28,20
9864,47,19,6,40
9865,26,44,35,18
9866,37,36,50,20
9867,48,14,38,14
9868,3,47,4,21
9869,41,4,35,43
9870,45,27,20,20
9871,8,11,44,15
9872,35,6,30,45
9873,45,26,42,31
9874,39,38,43,2
9875,2,8,2,25
9876,2,49,29,23
9877,46,18,15,21
9878,49,41,47,29
9879,37,35,12,4
9880,34,44,36,42
9881,2,16,14,30
9882,10,26,40,48
9883,1,13,11,48
9884,49,27,5,37
9885,49,41,1,4
9886,33,23,0,28
9887,31,32,33,2
9888,42,19,9,45
9889,12,7,42,23
9890,44,41,49,36
9891,30,6,37,28
9892,18,29,46,49
9893,0,26,10,1
9894,39,0,41,3
9895,41,41,42,21
9896,4,13,38,13
9897,43,2,18,11
9898,41,2,35,16
9899,10,31,49,0
9900,49,42,35,38
9901,2,16,36,10
9902,28,4,31,25
9903,29,6,32,12
9904,41,4,1,35
9905,7,48,4,10
9906,24,14,8,1
9907,50,46,34,11
9908,23,5,21,10
9909,18,11,13,35
9910,17,18,37,25
9911,35,6,49,4
9912,18,4,32,35
9913,33,24,49,0
9914,34,8,0,40
9915,17,39,42,12
9916,36,28,45,20
9917,46,13,37,35
9918,49,38,4,26
9919,23,35,38,8
9920,42,29,17,29
9921,26,13,27,48
9922,12,15,8,9
9923,15,17,29,26
9924,24,19,21,35
9925,33,11,39,20
9926,21,21,18,8
9927,33,21,39,14
9928,4,9,7,22
9929,0,40,2,1
9930,47,26,41,26
9931,45,39,19,21
9932,4,30,47,19
9933,18,26,25,35
9934,12,15,20,8
9935,16,21,22,13
9936,27,9,7,16
9937,45,38,12,40
9938,34,24,36,8
9939,33,2,1,9
9940,28,47,45,24
9941,15,0,32,46
9942,42,9,33,19
9943,17,36,36,26
9944,9,35,5,27
9945,24,19,28,10
9946,11,47,40,42
9947,22,1,34,49
9948,5,26,23,47
9949,37,29,41,37
9950,35,18,7,49
9951,35,46,13,39
9952,45,44,19,27
9953,7,11,35,47
9954,47,12,12,11
9955,11,10,25,34
9956,49,10,27,23
9957,37,31,16,18
9958,16,44,37,43
9959,9,31,38,37
9960,37,16,8,1
9961,6,23,22,24
9962,39,16,50,38
9963,33,17,34,34
9964,30,24,36,49
9965,37,11,35,28
9966,1,9,21,12
9967,5,10,38,43
9968,18,32,49,15
9969,28,8,24,15
9970,19,38,24,1
9971,32,1,16,10
9972,39,6,36,28
9973,6,24,13,42
9974,4,22,0,40
9975,30,39,7,2
9976,6,4,48,32
9977,23,15,17,13
9978,46,39,9,12
9979,42,40,28,31
9980,9,47,6,34
9981,10,32,19,30
9982,9,39,22,41
9983,17,36,7,25
9984,25,50,21,31
9985,49,17,5,37
9986,24,16,38,33
9987,7,36,42,14
9988,27,48,48,32
9989,15,24,20,9
9990,2,20,47,50
9991,11,11,15,26
9992,50,0,14,29
9993,10,44,46,43
9994,15,16,13,42
9995,17,25,47,4
9996,35,29,50,50
9997,29,45,48,4
9998,3,3,9,39
9999,4,29,14,39
10000,28,37,6,50
